Minerali,per porzione,% RDA
Calcio,"9,2 mg","0,9 %"
Rame,"< 0,1 mg","4,2 %"
Ferro,"0,7 mg","4,9 %"
Magnesio,"19,3 mg","6,4 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"134,4 mg","19,2 %"
Potassio,"177,2 mg","8,9 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,2 mg","17,2 %"
