Minerali,per porzione,% RDA
Calcio,"16,0 mg","1,6 %"
Rame,"0,1 mg","10,1 %"
Ferro,"1,6 mg","10,3 %"
Magnesio,"21,0 mg","7,0 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"157,0 mg","22,4 %"
Potassio,"222,0 mg","11,1 %"
Selenio,"< 0,1 mg","62,7 %"
Zinco,"3,4 mg","48,7 %"
