Minerali,per porzione,% RDA
Calcio,"86,4 mg","8,6 %"
Rame,"0,1 mg","13,9 %"
Ferro,"1,2 mg","7,9 %"
Magnesio,"57,6 mg","19,2 %"
Manganese,"0,9 mg","47,3 %"
Fosforo,"39,6 mg","5,7 %"
Potassio,"183,6 mg","9,2 %"
Selenio,"< 0,1 mg","5,4 %"
Zinco,"0,6 mg","8,0 %"
