Valori nutrizionali,per porzione,% RDA
Valore calorico,375 kcal 1.569 kJ,"18,7 %"
Grassi,"2,2 g","3,4 %"
Grassi saturi,"0,3 g","1,4 %"
Grassi monoinsaturi,"0,6 g","2,0 %"
Grassi polinsaturi,"1,0 g","6,5 %"
Carboidrati,"83,2 g","31,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"7,8 g","10,7 %"
Fibre alimentari,"11,6 g","3,9 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"10,5 g","0,5 %"
