Valori nutrizionali,per porzione,% RDA
Valore calorico,155 kcal 647 kJ,"7,7 %"
Grassi,"1,0 g","1,6 %"
Grassi saturi,"0,2 g","1,0 %"
Grassi monoinsaturi,"0,3 g","1,1 %"
Grassi polinsaturi,"0,3 g","2,1 %"
Carboidrati,"33,5 g","12,5 %"
Zuccheri,"1,5 g","3,0 %"
Proteine,"5,7 g","7,8 %"
Fibre alimentari,"4,5 g","1,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"127,1 g","6,4 %"
