Minerali,per porzione,% RDA
Calcio,"22,1 mg","2,2 %"
Rame,"< 0,1 mg","3,7 %"
Ferro,"0,4 mg","2,5 %"
Magnesio,"7,4 mg","2,5 %"
Manganese,"0,3 mg","15,3 %"
Fosforo,"12,3 mg","1,8 %"
Potassio,"149,5 mg","7,5 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","1,4 %"
