Valori nutrizionali,per porzione,% RDA
Valore calorico,111 kcal 466 kJ,"5,6 %"
Grassi,"2,0 g","3,0 %"
Grassi saturi,"0,7 g","3,1 %"
Grassi monoinsaturi,"0,6 g","2,0 %"
Grassi polinsaturi,"0,4 g","2,8 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"23,3 g","31,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"58,0 mg","193,3 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"90,6 g","4,5 %"
