Minerali,per porzione,% RDA
Calcio,"26,5 mg","2,6 %"
Rame,"0,3 mg","25,9 %"
Ferro,"5,3 mg","35,6 %"
Magnesio,"27,6 mg","9,2 %"
Manganese,"1,1 mg","54,3 %"
Fosforo,"119,6 mg","17,1 %"
Potassio,"132,3 mg","6,6 %"
Selenio,"< 0,1 mg","162,2 %"
Zinco,"0,8 mg","11,3 %"
