Minerali,per porzione,% RDA
Calcio,"211,6 mg","21,2 %"
Rame,"0,1 mg","12,2 %"
Ferro,"3,1 mg","20,7 %"
Magnesio,"25,7 mg","8,6 %"
Manganese,"0,2 mg","12,2 %"
Fosforo,"346,1 mg","49,4 %"
Potassio,"210,2 mg","10,5 %"
Selenio,"< 0,1 mg","108,2 %"
Zinco,"2,0 mg","28,4 %"
