Minerali,per porzione,% RDA
Calcio,"347,4 mg","34,7 %"
Rame,"1,6 mg","156,3 %"
Ferro,"14,7 mg","98,2 %"
Magnesio,"355,1 mg","118,4 %"
Manganese,"17,8 mg","891,7 %"
Fosforo,"828,0 mg","118,3 %"
Potassio,"824,1 mg","41,2 %"
Selenio,"< 0,1 mg","28,3 %"
Zinco,"7,0 mg","100,1 %"
