Valori nutrizionali,per porzione,% RDA
Valore calorico,195 kcal 815 kJ,"9,7 %"
Grassi,"8,0 g","12,2 %"
Grassi saturi,"1,5 g","6,6 %"
Grassi monoinsaturi,"2,3 g","8,0 %"
Grassi polinsaturi,"3,8 g","25,2 %"
Carboidrati,"29,2 g","10,9 %"
Zuccheri,"18,3 g","36,6 %"
Proteine,"2,3 g","3,2 %"
Fibre alimentari,"1,6 g","0,5 %"
Colesterolo,"4,3 mg","14,2 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"30,9 g","1,5 %"
