Minerali,per porzione,% RDA
Calcio,"44,5 mg","4,5 %"
Rame,"< 0,1 mg","2,9 %"
Ferro,"0,2 mg","1,3 %"
Magnesio,"5,6 mg","1,9 %"
Manganese,"< 0,1 mg","1,4 %"
Fosforo,"23,2 mg","3,3 %"
Potassio,"47,6 mg","2,4 %"
Selenio,"< 0,1 mg","2,1 %"
Zinco,"0,1 mg","1,7 %"
