Minerali,per porzione,% RDA
Calcio,"210,2 mg","21,0 %"
Rame,"0,2 mg","20,6 %"
Ferro,"1,9 mg","12,6 %"
Magnesio,"59,0 mg","19,7 %"
Manganese,"0,4 mg","18,4 %"
Fosforo,"116,6 mg","16,7 %"
Potassio,"403,2 mg","20,2 %"
Selenio,"< 0,1 mg","11,5 %"
Zinco,"1,9 mg","27,2 %"
