Valori nutrizionali,per porzione,% RDA
Valore calorico,885 kcal 3.705 kJ,"44,3 %"
Grassi,"53,8 g","82,8 %"
Grassi saturi,"8,0 g","36,4 %"
Grassi monoinsaturi,"23,1 g","79,8 %"
Grassi polinsaturi,"20,2 g","134,9 %"
Carboidrati,"107,6 g","40,1 %"
Zuccheri,"104,2 g","208,4 %"
Proteine,"0,0 g","0,0 %"
Fibre alimentari,"1,1 g","0,4 %"
Colesterolo,"67,3 mg","224,2 %"
Sodio,"4,3 g","0,8 %"
Acqua,"99,5 g","5,0 %"
