Valori nutrizionali,per porzione,% RDA
Valore calorico,186 kcal 777 kJ,"9,3 %"
Grassi,"10,7 g","16,4 %"
Grassi saturi,"4,0 g","18,0 %"
Grassi monoinsaturi,"2,9 g","10,1 %"
Grassi polinsaturi,"1,3 g","8,6 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"20,8 g","28,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"56,3 mg","187,7 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"55,4 g","2,8 %"
