Minerali,per porzione,% RDA
Calcio,"25,2 mg","2,5 %"
Rame,"0,0 mg","0,0 %"
Ferro,"1,3 mg","8,6 %"
Magnesio,"16,2 mg","5,4 %"
Manganese,"0,1 mg","5,4 %"
Fosforo,"87,6 mg","12,5 %"
Potassio,"83,4 mg","4,2 %"
Selenio,"< 0,1 mg","12,6 %"
Zinco,"0,6 mg","7,9 %"
