Valori nutrizionali,per porzione,% RDA
Valore calorico,30 kcal 126 kJ,"1,5 %"
Grassi,"0,3 g","0,4 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"7,1 g","2,6 %"
Zuccheri,"4,5 g","9,0 %"
Proteine,"0,5 g","0,7 %"
Fibre alimentari,"1,3 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"111,7 g","5,6 %"
