Minerali,per porzione,% RDA
Calcio,"21,3 mg","2,1 %"
Rame,"0,1 mg","11,6 %"
Ferro,"1,5 mg","10,0 %"
Magnesio,"17,0 mg","5,7 %"
Manganese,"0,2 mg","8,7 %"
Fosforo,"72,3 mg","10,3 %"
Potassio,"67,2 mg","3,4 %"
Selenio,"< 0,1 mg","35,4 %"
Zinco,"0,6 mg","9,1 %"
