Valori nutrizionali,per porzione,% RDA
Valore calorico,134 kcal 563 kJ,"6,7 %"
Grassi,"< 0,1 g","< 0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"34,7 g","12,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,7 g","0,9 %"
Fibre alimentari,"1,5 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"213,2 g","10,7 %"
