Minerali,per porzione,% RDA
Calcio,"1,2 mg","0,1 %"
Rame,"< 0,1 mg","2,1 %"
Ferro,"0,3 mg","2,1 %"
Magnesio,"6,1 mg","2,0 %"
Manganese,"< 0,1 mg","2,2 %"
Fosforo,"20,9 mg","3,0 %"
Potassio,"110,6 mg","5,5 %"
Selenio,"< 0,1 mg","0,3 %"
Zinco,"< 0,1 mg","0,5 %"
