Valori nutrizionali,per porzione,% RDA
Valore calorico,308 kcal 1.292 kJ,"15,4 %"
Grassi,"12,6 g","19,4 %"
Grassi saturi,"5,4 g","24,5 %"
Grassi monoinsaturi,"3,8 g","13,1 %"
Grassi polinsaturi,"2,4 g","15,9 %"
Carboidrati,"36,0 g","13,4 %"
Zuccheri,"4,2 g","8,3 %"
Proteine,"12,7 g","17,4 %"
Fibre alimentari,"2,4 g","0,8 %"
Colesterolo,"28,3 mg","94,2 %"
Sodio,"0,7 g","0,1 %"
Acqua,"49,0 g","2,5 %"
