Minerali,per porzione,% RDA
Calcio,"23,2 mg","2,3 %"
Rame,"0,3 mg","30,2 %"
Ferro,"3,4 mg","22,5 %"
Magnesio,"33,5 mg","11,2 %"
Manganese,"0,3 mg","12,6 %"
Fosforo,"98,0 mg","14,0 %"
Potassio,"825,6 mg","41,3 %"
Selenio,"< 0,1 mg","1,7 %"
Zinco,"0,5 mg","6,6 %"
