Minerali,per porzione,% RDA
Calcio,"58,0 mg","5,8 %"
Rame,"0,5 mg","49,9 %"
Ferro,"2,1 mg","14,2 %"
Magnesio,"174,0 mg","58,0 %"
Manganese,"2,6 mg","132,3 %"
Fosforo,"332,0 mg","47,4 %"
Potassio,"376,0 mg","18,8 %"
Selenio,"< 0,1 mg","211,7 %"
Zinco,"2,8 mg","39,4 %"
