Valori nutrizionali,per porzione,% RDA
Valore calorico,366 kcal 1.532 kJ,"18,3 %"
Grassi,"8,6 g","13,2 %"
Grassi saturi,"1,7 g","7,9 %"
Grassi monoinsaturi,"2,3 g","8,0 %"
Grassi polinsaturi,"4,1 g","27,7 %"
Carboidrati,"44,6 g","16,6 %"
Zuccheri,"10,0 g","20,0 %"
Proteine,"28,3 g","38,8 %"
Fibre alimentari,"2,8 g","0,9 %"
Colesterolo,"68,0 mg","226,7 %"
Sodio,"0,8 g","0,1 %"
Acqua,"114,6 g","5,7 %"
