Minerali,per porzione,% RDA
Calcio,"2,8 mg","0,3 %"
Rame,"< 0,1 mg","0,5 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"1,3 mg","0,4 %"
Manganese,"< 0,1 mg","0,6 %"
Fosforo,"1,7 mg","0,2 %"
Potassio,"8,9 mg","0,4 %"
Selenio,"< 0,1 mg","< 0,1 %"
Zinco,"< 0,1 mg","0,2 %"
