Valori nutrizionali,per porzione,% RDA
Valore calorico,898 kcal 3.760 kJ,"44,9 %"
Grassi,"67,6 g","104,0 %"
Grassi saturi,"21,5 g","97,5 %"
Grassi monoinsaturi,"32,6 g","112,3 %"
Grassi polinsaturi,"2,4 g","16,0 %"
Carboidrati,"0,6 g","0,2 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"66,6 g","91,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"244,9 mg","816,5 %"
Sodio,"5,5 g","1,0 %"
Acqua,"301,9 g","15,1 %"
