Valori nutrizionali,per porzione,% RDA
Valore calorico,234 kcal 980 kJ,"11,7 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"0,1 g","0,5 %"
Carboidrati,"57,0 g","21,3 %"
Zuccheri,"53,0 g","106,0 %"
Proteine,"0,2 g","0,3 %"
Sale,"< 0,1 g","0,5 %"
