Valori nutrizionali,per porzione,% RDA
Valore calorico,31 kcal 130 kJ,"1,5 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"< 0,1 g","0,3 %"
Grassi polinsaturi,"0,2 g","1,0 %"
Carboidrati,"6,2 g","2,3 %"
Zuccheri,"< 0,1 g","0,1 %"
Proteine,"1,0 g","1,4 %"
Fibre alimentari,"1,2 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,3 g","< 0,1 %"
