Valori nutrizionali,per porzione,% RDA
Valore calorico,585 kcal 2.450 kJ,"29,3 %"
Grassi,"47,4 g","72,9 %"
Grassi saturi,"16,8 g","76,3 %"
Grassi monoinsaturi,"19,3 g","66,7 %"
Grassi polinsaturi,"6,1 g","40,7 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"36,8 g","50,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"189,1 mg","630,2 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"112,6 g","5,6 %"
