Minerali,per porzione,% RDA
Calcio,"2,6 mg","0,3 %"
Rame,"0,0 mg","0,0 %"
Ferro,"1,5 mg","9,8 %"
Magnesio,"18,0 mg","6,0 %"
Manganese,"< 0,1 mg","4,8 %"
Fosforo,"51,4 mg","7,3 %"
Potassio,"69,4 mg","3,5 %"
Selenio,"< 0,1 mg","26,6 %"
Zinco,"0,5 mg","6,6 %"
