Minerali,per porzione,% RDA
Calcio,"73,6 mg","7,4 %"
Rame,"< 0,1 mg","8,3 %"
Ferro,"0,2 mg","1,2 %"
Magnesio,"18,4 mg","6,1 %"
Manganese,"< 0,1 mg","2,3 %"
Fosforo,"25,8 mg","3,7 %"
Potassio,"333,0 mg","16,7 %"
Selenio,"< 0,1 mg","3,1 %"
Zinco,"0,1 mg","1,8 %"
