Minerali,per porzione,% RDA
Calcio,"47,6 mg","4,8 %"
Rame,"0,2 mg","23,8 %"
Ferro,"1,1 mg","7,5 %"
Magnesio,"4,8 mg","1,6 %"
Manganese,"0,5 mg","23,8 %"
Fosforo,"69,0 mg","9,9 %"
Potassio,"259,4 mg","13,0 %"
Selenio,"< 0,1 mg","6,3 %"
Zinco,"1,9 mg","27,2 %"
