Minerali,per porzione,% RDA
Calcio,"1,3 mg","0,1 %"
Rame,"< 0,1 mg","0,8 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"0,4 mg","0,1 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"0,8 mg","0,1 %"
Potassio,"10,9 mg","0,5 %"
Selenio,"< 0,1 mg","0,6 %"
Zinco,"< 0,1 mg","0,7 %"
