Minerali,per porzione,% RDA
Calcio,"13,8 mg","1,4 %"
Rame,"0,2 mg","21,4 %"
Ferro,"2,6 mg","17,5 %"
Magnesio,"41,4 mg","13,8 %"
Manganese,"0,5 mg","25,8 %"
Fosforo,"144,9 mg","20,7 %"
Potassio,"55,2 mg","2,8 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,3 mg","18,4 %"
