Minerali,per porzione,% RDA
Calcio,"897,6 mg","89,8 %"
Rame,"< 0,1 mg","1,1 %"
Ferro,"0,6 mg","4,1 %"
Magnesio,"37,0 mg","12,3 %"
Manganese,"< 0,1 mg","2,4 %"
Fosforo,"586,1 mg","83,7 %"
Potassio,"114,8 mg","5,7 %"
Selenio,"< 0,1 mg","63,8 %"
Zinco,"3,9 mg","55,4 %"
