Valori nutrizionali,per porzione,% RDA
Valore calorico,72 kcal 299 kJ,"3,6 %"
Grassi,"0,1 g","0,2 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"19,4 g","7,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,2 g","1,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"2,7 g","0,1 %"
