Minerali,per porzione,% RDA
Calcio,"1,1 mg","0,1 %"
Rame,"0,0 mg","0,0 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"0,2 mg","< 0,1 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"3,8 mg","0,5 %"
Potassio,"2,1 mg","0,1 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"< 0,1 mg","0,3 %"
