Minerali,per porzione,% RDA
Calcio,"109,6 mg","11,0 %"
Rame,"0,2 mg","24,2 %"
Ferro,"3,1 mg","20,6 %"
Magnesio,"54,8 mg","18,3 %"
Manganese,"0,2 mg","11,2 %"
Fosforo,"400,9 mg","57,3 %"
Potassio,"759,5 mg","38,0 %"
Selenio,"< 0,1 mg","229,1 %"
Zinco,"4,6 mg","65,8 %"
