Minerali,per porzione,% RDA
Calcio,"124,7 mg","12,5 %"
Rame,"0,2 mg","20,3 %"
Ferro,"1,7 mg","11,4 %"
Magnesio,"29,0 mg","9,7 %"
Manganese,"0,5 mg","26,9 %"
Fosforo,"39,2 mg","5,6 %"
Potassio,"667,0 mg","33,4 %"
Selenio,"< 0,1 mg","4,4 %"
Zinco,"0,3 mg","4,4 %"
