Minerali,per porzione,% RDA
Calcio,"1,5 mg","0,1 %"
Rame,"< 0,1 mg","3,9 %"
Ferro,"0,4 mg","2,5 %"
Magnesio,"27,0 mg","9,0 %"
Manganese,"0,1 mg","5,9 %"
Fosforo,"65,0 mg","9,3 %"
Potassio,"197,1 mg","9,9 %"
Selenio,"< 0,1 mg","1,5 %"
Zinco,"0,3 mg","4,7 %"
