Minerali,per porzione,% RDA
Calcio,"12,9 mg","1,3 %"
Rame,"< 0,1 mg","2,5 %"
Ferro,"0,4 mg","2,5 %"
Magnesio,"52,9 mg","17,6 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"250,3 mg","35,8 %"
Potassio,"330,2 mg","16,5 %"
Selenio,"< 0,1 mg","157,0 %"
Zinco,"0,5 mg","7,4 %"
