Valori nutrizionali,per porzione,% RDA
Valore calorico,52 kcal 220 kJ,"2,6 %"
Grassi,"< 0,1 g","0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"14,1 g","5,3 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,4 g","0,5 %"
Fibre alimentari,"1,7 g","0,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"77,1 g","3,9 %"
