Valori nutrizionali,per porzione,% RDA
Valore calorico,22 kcal 94 kJ,"1,1 %"
Grassi,"< 0,1 g","0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,2 %"
Carboidrati,"4,9 g","1,8 %"
Zuccheri,"1,7 g","3,3 %"
Proteine,"2,0 g","2,8 %"
Fibre alimentari,"3,0 g","1,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"140,5 g","7,0 %"
