Minerali,per porzione,% RDA
Calcio,"23,1 mg","2,3 %"
Rame,"< 0,1 mg","7,2 %"
Ferro,"1,2 mg","8,2 %"
Magnesio,"61,2 mg","20,4 %"
Manganese,"< 0,1 mg","2,0 %"
Fosforo,"368,6 mg","52,7 %"
Potassio,"495,0 mg","24,8 %"
Selenio,"< 0,1 mg","73,4 %"
Zinco,"0,7 mg","10,5 %"
