Valori nutrizionali,per porzione,% RDA
Valore calorico,192 kcal 803 kJ,"9,6 %"
Grassi,"10,3 g","15,9 %"
Grassi saturi,"2,7 g","12,1 %"
Grassi monoinsaturi,"5,7 g","19,7 %"
Grassi polinsaturi,"1,3 g","8,7 %"
Carboidrati,"22,9 g","8,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,3 g","3,2 %"
Fibre alimentari,"0,7 g","0,2 %"
Colesterolo,"14,4 mg","48,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"8,8 g","0,4 %"
