Minerali,per porzione,% RDA
Calcio,"23,2 mg","2,3 %"
Rame,"< 0,1 mg","5,9 %"
Ferro,"0,9 mg","6,0 %"
Magnesio,"12,5 mg","4,2 %"
Manganese,"0,3 mg","13,1 %"
Fosforo,"40,0 mg","5,7 %"
Potassio,"53,1 mg","2,7 %"
Selenio,"< 0,1 mg","32,9 %"
Zinco,"0,4 mg","5,2 %"
