Minerali,per porzione,% RDA
Calcio,"2,9 mg","0,3 %"
Rame,"< 0,1 mg","7,7 %"
Ferro,"0,7 mg","5,0 %"
Magnesio,"52,9 mg","17,6 %"
Manganese,"0,2 mg","11,7 %"
Fosforo,"127,3 mg","18,2 %"
Potassio,"386,1 mg","19,3 %"
Selenio,"< 0,1 mg","2,9 %"
Zinco,"0,7 mg","9,4 %"
