Minerali,per porzione,% RDA
Calcio,"2,0 mg","0,2 %"
Rame,"0,0 mg","0,0 %"
Ferro,"0,1 mg","0,7 %"
Magnesio,"1,0 mg","0,3 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"6,0 mg","0,9 %"
Potassio,"28,0 mg","1,4 %"
Selenio,"< 0,1 mg","1,3 %"
Zinco,"< 0,1 mg","1,0 %"
