Minerali,per porzione,% RDA
Calcio,"68,9 mg","6,9 %"
Rame,"0,6 mg","59,2 %"
Ferro,"31,3 mg","208,7 %"
Magnesio,"90,8 mg","30,3 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"914,0 mg","130,6 %"
Potassio,"1.261,4 mg","63,1 %"
Selenio,"0,1 mg","449,7 %"
Zinco,"7,1 mg","101,5 %"
