Valori nutrizionali,per porzione,% RDA
Valore calorico,29 kcal 121 kJ,"1,4 %"
Grassi,"0,4 g","0,6 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"5,0 g","1,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"3,1 g","4,2 %"
Fibre alimentari,"3,6 g","1,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"170,1 g","8,5 %"
