Minerali,per porzione,% RDA
Calcio,"41,2 mg","4,1 %"
Rame,"0,4 mg","37,1 %"
Ferro,"1,1 mg","7,0 %"
Magnesio,"64,1 mg","21,4 %"
Manganese,"1,1 mg","53,1 %"
Fosforo,"109,9 mg","15,7 %"
Potassio,"1.048,8 mg","52,4 %"
Selenio,"< 0,1 mg","4,6 %"
Zinco,"0,7 mg","10,5 %"
