Valori nutrizionali,per porzione,% RDA
Valore calorico,238 kcal 997 kJ,"11,9 %"
Grassi,"14,2 g","21,9 %"
Grassi saturi,"3,8 g","17,2 %"
Grassi monoinsaturi,"5,8 g","19,9 %"
Grassi polinsaturi,"3,4 g","22,4 %"
Carboidrati,"7,8 g","2,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"18,6 g","25,5 %"
Fibre alimentari,"0,3 g","< 0,1 %"
Colesterolo,"80,0 mg","266,6 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"44,3 g","2,2 %"
