Valori nutrizionali,per porzione,% RDA
Valore calorico,444 kcal 1.858 kJ,"22,2 %"
Grassi,"12,3 g","19,0 %"
Grassi saturi,"5,5 g","25,0 %"
Grassi monoinsaturi,"3,9 g","13,4 %"
Grassi polinsaturi,"1,2 g","8,0 %"
Carboidrati,"69,7 g","26,0 %"
Zuccheri,"70,8 g","141,7 %"
Proteine,"13,9 g","19,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"275,4 mg","918,0 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"208,2 g","10,4 %"
