Minerali,per porzione,% RDA
Calcio,"20,0 mg","2,0 %"
Rame,"0,1 mg","12,0 %"
Ferro,"0,7 mg","4,6 %"
Magnesio,"28,6 mg","9,5 %"
Manganese,"0,1 mg","5,4 %"
Fosforo,"31,5 mg","4,5 %"
Potassio,"320,3 mg","16,0 %"
Selenio,"< 0,1 mg","3,8 %"
Zinco,"0,3 mg","4,1 %"
