Valori nutrizionali,per porzione,% RDA
Valore calorico,24 kcal 101 kJ,"1,2 %"
Grassi,"0,3 g","0,5 %"
Grassi saturi,"0,1 g","0,5 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"0,1 g","0,7 %"
Carboidrati,"4,9 g","1,8 %"
Zuccheri,"4,5 g","9,0 %"
Proteine,"1,3 g","1,8 %"
Fibre alimentari,"1,3 g","0,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"119,7 g","6,0 %"
