Minerali,per porzione,% RDA
Calcio,"9,3 mg","0,9 %"
Rame,"< 0,1 mg","1,4 %"
Ferro,"0,2 mg","1,2 %"
Magnesio,"2,8 mg","0,9 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"10,1 mg","1,4 %"
Potassio,"21,8 mg","1,1 %"
Selenio,"< 0,1 mg","9,1 %"
Zinco,"< 0,1 mg","1,4 %"
