Valori nutrizionali,per porzione,% RDA
Valore calorico,269 kcal 1.126 kJ,"13,4 %"
Grassi,"4,2 g","6,5 %"
Grassi saturi,"0,4 g","2,0 %"
Grassi monoinsaturi,"1,0 g","3,3 %"
Grassi polinsaturi,"1,9 g","12,6 %"
Carboidrati,"45,0 g","16,8 %"
Zuccheri,"7,9 g","15,7 %"
Proteine,"14,5 g","19,9 %"
Fibre alimentari,"12,5 g","4,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"98,7 g","4,9 %"
