Valori nutrizionali,per porzione,% RDA
Valore calorico,65 kcal 271 kJ,"3,2 %"
Grassi,"2,0 g","3,0 %"
Grassi saturi,"0,2 g","1,0 %"
Grassi monoinsaturi,"0,5 g","1,7 %"
Grassi polinsaturi,"0,7 g","4,5 %"
Carboidrati,"9,9 g","3,7 %"
Zuccheri,"7,3 g","14,5 %"
Proteine,"1,9 g","2,5 %"
Fibre alimentari,"2,4 g","0,8 %"
Colesterolo,"2,6 mg","8,8 %"
Sodio,"0,6 g","0,1 %"
Acqua,"115,4 g","5,8 %"
