Valori nutrizionali,per porzione,% RDA
Valore calorico,32 kcal 133 kJ,"1,6 %"
Grassi,"0,6 g","0,8 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"< 0,1 g","0,3 %"
Grassi polinsaturi,"0,2 g","1,5 %"
Carboidrati,"6,3 g","2,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,1 g","2,8 %"
Fibre alimentari,"1,5 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"202,0 g","10,1 %"
