Minerali,per porzione,% RDA
Calcio,"7,6 mg","0,8 %"
Rame,"0,1 mg","14,0 %"
Ferro,"3,2 mg","21,1 %"
Magnesio,"21,8 mg","7,3 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"216,9 mg","31,0 %"
Potassio,"317,2 mg","15,9 %"
Selenio,"< 0,1 mg","119,9 %"
Zinco,"3,8 mg","54,7 %"
