Minerali,per porzione,% RDA
Calcio,"1,3 mg","0,1 %"
Rame,"< 0,1 mg","0,7 %"
Ferro,"< 0,1 mg","0,4 %"
Magnesio,"0,8 mg","0,3 %"
Manganese,"< 0,1 mg","1,8 %"
Fosforo,"1,1 mg","0,2 %"
Potassio,"10,7 mg","0,5 %"
Selenio,"< 0,1 mg","0,6 %"
Zinco,"< 0,1 mg","0,2 %"
