Valori nutrizionali,per porzione,% RDA
Valore calorico,13 kcal 54 kJ,"0,6 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"0,3 g","1,2 %"
Grassi monoinsaturi,"0,2 g","0,7 %"
Grassi polinsaturi,"< 0,1 g","0,1 %"
Carboidrati,"1,0 g","0,4 %"
Zuccheri,"1,0 g","2,0 %"
Proteine,"1,0 g","1,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,6 mg","2,0 %"
Sodio,"1,6 g","0,3 %"
Acqua,"0,2 g","< 0,1 %"
