Minerali,per porzione,% RDA
Calcio,"1,4 mg","0,1 %"
Rame,"< 0,1 mg","0,6 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"1,9 mg","0,6 %"
Manganese,"< 0,1 mg","< 0,1 %"
Fosforo,"3,0 mg","0,4 %"
Potassio,"17,4 mg","0,9 %"
Selenio,"< 0,1 mg","0,1 %"
Zinco,"< 0,1 mg","0,1 %"
