Minerali,per porzione,% RDA
Calcio,"80,4 mg","8,0 %"
Rame,"0,6 mg","57,7 %"
Ferro,"4,7 mg","31,6 %"
Magnesio,"78,7 mg","26,2 %"
Manganese,"1,7 mg","84,5 %"
Fosforo,"275,5 mg","39,4 %"
Potassio,"477,2 mg","23,9 %"
Selenio,"< 0,1 mg","20,2 %"
Zinco,"2,5 mg","35,8 %"
